_segment_db_id,url,classlabel,mag,magtype,lat,lon,depth_km,time,dist_deg
23375318,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=MUGIO&loc=&cha=HHN&starttime=2016-04-11T10:46:39&endtime=2016-04-11T10:50:39,urb_single,3.1,ML,46.4588,10.0267,10.0,2016-04-11T10:47:23,0.867904379576744
23375319,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=MUGIO&loc=&cha=HHZ&starttime=2016-04-11T10:46:39&endtime=2016-04-11T10:50:39,urb_single,3.1,ML,46.4588,10.0267,10.0,2016-04-11T10:47:23,0.867904379576744
44514898,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=MUGIO&loc=&cha=HHE&starttime=2013-02-25T01:01:04&endtime=2013-02-25T01:05:04,urb_single,3.3,mb,45.3456,7.4482,18.1,2013-02-25T01:01:41,1.25440107771837
44514899,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=MUGIO&loc=&cha=HHN&starttime=2013-02-25T01:01:04&endtime=2013-02-25T01:05:04,urb_single,3.3,mb,45.3456,7.4482,18.1,2013-02-25T01:01:41,1.25440107771837
44514900,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=MUGIO&loc=&cha=HHZ&starttime=2013-02-25T01:01:04&endtime=2013-02-25T01:05:04,urb_single,3.3,mb,45.3456,7.4482,18.1,2013-02-25T01:01:41,1.25440107771837
228229,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2000-08-21T17:14:01&endtime=2000-08-21T17:18:01,urb_single,4.8,mb,44.8111,8.4483,23.4,2000-08-21T17:14:29,1.94093204121718
228230,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2000-08-21T17:14:01&endtime=2000-08-21T17:18:01,urb_single,4.8,mb,44.8111,8.4483,23.4,2000-08-21T17:14:29,1.94093204121718
228231,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2000-08-21T17:14:01&endtime=2000-08-21T17:18:01,urb_single,4.8,mb,44.8111,8.4483,23.4,2000-08-21T17:14:29,1.94093204121718
247542,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2001-07-18T22:46:43&endtime=2001-07-18T22:50:43,urb_single,4.5,mb,44.8385,8.443,9.8,2001-07-18T22:47:10,1.91363109306021
247543,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2001-07-18T22:46:43&endtime=2001-07-18T22:50:43,urb_single,4.5,mb,44.8385,8.443,9.8,2001-07-18T22:47:10,1.91363109306021
247544,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2001-07-18T22:46:43&endtime=2001-07-18T22:50:43,urb_single,4.5,mb,44.8385,8.443,9.8,2001-07-18T22:47:10,1.91363109306021
311327,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2003-04-11T09:26:32&endtime=2003-04-11T09:30:32,urb_single,4.9,mb,44.8192,8.8627,9.3,2003-04-11T09:26:57,2.0379776983227
311328,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2003-04-11T09:26:32&endtime=2003-04-11T09:30:32,urb_single,4.9,mb,44.8192,8.8627,9.3,2003-04-11T09:26:57,2.0379776983227
311329,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2003-04-11T09:26:32&endtime=2003-04-11T09:30:32,urb_single,4.9,mb,44.8192,8.8627,9.3,2003-04-11T09:26:57,2.0379776983227
10881245,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2002-05-31T16:49:41&endtime=2002-05-31T16:53:41,urb_single,3.5,ML,46.321,7.359,5.0,2002-05-31T16:50:33,0.389334965898085
10881246,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2002-05-31T16:49:41&endtime=2002-05-31T16:53:41,urb_single,3.5,ML,46.321,7.359,5.0,2002-05-31T16:50:33,0.389334965898085
11040707,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2002-11-13T10:47:37&endtime=2002-11-13T10:51:37,urb_single,4.1,mb,45.612,10.1124,10.5,2002-11-13T10:48:03,2.02004772519823
11040708,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2002-11-13T10:47:37&endtime=2002-11-13T10:51:37,urb_single,4.1,mb,45.612,10.1124,10.5,2002-11-13T10:48:03,2.02004772519823
11040709,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2002-11-13T10:47:37&endtime=2002-11-13T10:51:37,urb_single,4.1,mb,45.612,10.1124,10.5,2002-11-13T10:48:03,2.02004772519823
11137222,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2003-02-22T20:40:35&endtime=2003-02-22T20:44:35,urb_single,4.9,mb,48.3015,6.618,12.2,2003-02-22T20:41:04,1.77221662640766
11137223,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2003-02-22T20:40:35&endtime=2003-02-22T20:44:35,urb_single,4.9,mb,48.3015,6.618,12.2,2003-02-22T20:41:04,1.77221662640766
11137224,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2003-02-22T20:40:35&endtime=2003-02-22T20:44:35,urb_single,4.9,mb,48.3015,6.618,12.2,2003-02-22T20:41:04,1.77221662640766
11428202,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2003-08-22T09:20:40&endtime=2003-08-22T09:24:40,urb_single,3.9,ML,46.323,7.316,6.3,2003-08-22T09:21:32,0.402359895246159
11428203,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2003-08-22T09:20:40&endtime=2003-08-22T09:24:40,urb_single,3.9,ML,46.323,7.316,6.3,2003-08-22T09:21:32,0.402359895246159
11428204,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2003-08-22T09:20:40&endtime=2003-08-22T09:24:40,urb_single,3.9,ML,46.323,7.316,6.3,2003-08-22T09:21:32,0.402359895246159
11428790,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2003-08-22T09:29:17&endtime=2003-08-22T09:33:17,urb_single,3.6,ML,46.318,7.315,6.2,2003-08-22T09:30:09,0.406981595601237
11428791,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2003-08-22T09:29:17&endtime=2003-08-22T09:33:17,urb_single,3.6,ML,46.318,7.315,6.2,2003-08-22T09:30:09,0.406981595601237
11428792,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2003-08-22T09:29:17&endtime=2003-08-22T09:33:17,urb_single,3.6,ML,46.318,7.315,6.2,2003-08-22T09:30:09,0.406981595601237
11622867,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2004-02-18T14:25:10&endtime=2004-02-18T14:29:10,urb_single,3.0,Mw,46.595,6.995,6.0,2004-02-18T14:26:01,0.437676098000563
11622868,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2004-02-18T14:25:10&endtime=2004-02-18T14:29:10,urb_single,3.0,Mw,46.595,6.995,6.0,2004-02-18T14:26:01,0.437676098000563
11622869,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2004-02-18T14:25:10&endtime=2004-02-18T14:29:10,urb_single,3.0,Mw,46.595,6.995,6.0,2004-02-18T14:26:01,0.437676098000563
11623491,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2004-02-18T14:31:07&endtime=2004-02-18T14:35:07,urb_single,3.2,Mw,46.593,6.996,9.0,2004-02-18T14:31:58,0.437330348236573
11623492,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2004-02-18T14:31:07&endtime=2004-02-18T14:35:07,urb_single,3.2,Mw,46.593,6.996,9.0,2004-02-18T14:31:58,0.437330348236573
11623493,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2004-02-18T14:31:07&endtime=2004-02-18T14:35:07,urb_single,3.2,Mw,46.593,6.996,9.0,2004-02-18T14:31:58,0.437330348236573
11628145,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2004-02-23T17:30:39&endtime=2004-02-23T17:34:39,urb_single,4.5,mb,47.2889,6.1673,0.0,2004-02-23T17:31:17,1.17362846347449
11628146,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2004-02-23T17:30:39&endtime=2004-02-23T17:34:39,urb_single,4.5,mb,47.2889,6.1673,0.0,2004-02-23T17:31:17,1.17362846347449
11628147,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2004-02-23T17:30:39&endtime=2004-02-23T17:34:39,urb_single,4.5,mb,47.2889,6.1673,0.0,2004-02-23T17:31:17,1.17362846347449
11933287,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2004-12-05T01:52:02&endtime=2004-12-05T01:56:02,urb_single,4.1,mb,48.0949,7.9597,15.0,2004-12-05T01:52:36,1.44795068841612
11933288,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2004-12-05T01:52:02&endtime=2004-12-05T01:56:02,urb_single,4.1,mb,48.0949,7.9597,15.0,2004-12-05T01:52:36,1.44795068841612
11933289,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2004-12-05T01:52:02&endtime=2004-12-05T01:56:02,urb_single,4.1,mb,48.0949,7.9597,15.0,2004-12-05T01:52:36,1.44795068841612
12133089,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2005-05-12T01:37:17&endtime=2005-05-12T01:41:17,urb_single,4.3,mb,47.2829,7.6461,23.0,2005-05-12T01:38:05,0.618200949429721
12133090,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2005-05-12T01:37:17&endtime=2005-05-12T01:41:17,urb_single,4.3,mb,47.2829,7.6461,23.0,2005-05-12T01:38:05,0.618200949429721
12133091,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2005-05-12T01:37:17&endtime=2005-05-12T01:41:17,urb_single,4.3,mb,47.2829,7.6461,23.0,2005-05-12T01:38:05,0.618200949429721
2305505,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-10-10T20:17:43&endtime=2015-10-10T20:21:43,urb_single,3.1,ML,44.5665,8.6832,11.2,2015-10-10T20:18:06,2.22522990660643
2305506,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-10-10T20:17:43&endtime=2015-10-10T20:21:43,urb_single,3.1,ML,44.5665,8.6832,11.2,2015-10-10T20:18:06,2.22522990660643
2305507,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-10-10T20:17:43&endtime=2015-10-10T20:21:43,urb_single,3.1,ML,44.5665,8.6832,11.2,2015-10-10T20:18:06,2.22522990660643
4268899,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2020-04-19T09:53:12&endtime=2020-04-19T09:57:12,urb_single,3.7,ML,44.976,9.2257,31.8,2020-04-19T09:53:40,2.02425494034364
4268900,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2020-04-19T09:53:12&endtime=2020-04-19T09:57:12,urb_single,3.7,ML,44.976,9.2257,31.8,2020-04-19T09:53:40,2.02425494034364
4268901,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2020-04-19T09:53:12&endtime=2020-04-19T09:57:12,urb_single,3.7,ML,44.976,9.2257,31.8,2020-04-19T09:53:40,2.02425494034364
13716629,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2007-10-24T06:14:01&endtime=2007-10-24T06:18:01,urb_single,3.0,Md,46.4606,7.1201,2.0,2007-10-24T06:14:53,0.402306650782526
13716630,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2007-10-24T06:14:01&endtime=2007-10-24T06:18:01,urb_single,3.0,Md,46.4606,7.1201,2.0,2007-10-24T06:14:53,0.402306650782526
13716631,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2007-10-24T06:14:01&endtime=2007-10-24T06:18:01,urb_single,3.0,Md,46.4606,7.1201,2.0,2007-10-24T06:14:53,0.402306650782526
15156716,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2009-05-05T01:38:42&endtime=2009-05-05T01:42:42,urb_single,5.0,mb,47.6781,7.7266,17.3,2009-05-05T01:39:23,1.01560915078397
15156717,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2009-05-05T01:38:42&endtime=2009-05-05T01:42:42,urb_single,5.0,mb,47.6781,7.7266,17.3,2009-05-05T01:39:23,1.01560915078397
15156718,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2009-05-05T01:38:42&endtime=2009-05-05T01:42:42,urb_single,5.0,mb,47.6781,7.7266,17.3,2009-05-05T01:39:23,1.01560915078397
15718838,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2009-12-12T00:16:56&endtime=2009-12-12T00:20:56,urb_single,3.1,ML,46.8352,7.158,10.0,2009-12-12T00:17:48,0.36198945930297
15718839,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2009-12-12T00:16:56&endtime=2009-12-12T00:20:56,urb_single,3.1,ML,46.8352,7.158,10.0,2009-12-12T00:17:48,0.36198945930297
15718840,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2009-12-12T00:16:56&endtime=2009-12-12T00:20:56,urb_single,3.1,ML,46.8352,7.158,10.0,2009-12-12T00:17:48,0.36198945930297
17248038,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2011-04-21T11:35:43&endtime=2011-04-21T11:39:43,urb_single,3.2,ML,46.7275,7.9613,2.0,2011-04-21T11:36:38,0.239548678111848
17248039,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2011-04-21T11:35:43&endtime=2011-04-21T11:39:43,urb_single,3.2,ML,46.7275,7.9613,2.0,2011-04-21T11:36:38,0.239548678111848
17248040,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2011-04-21T11:35:43&endtime=2011-04-21T11:39:43,urb_single,3.2,ML,46.7275,7.9613,2.0,2011-04-21T11:36:38,0.239548678111848
22068072,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-06-20T10:29:31&endtime=2015-06-20T10:33:31,urb_single,3.0,MLh,46.2647,7.4026,8.5,2015-06-20T10:30:22,0.428296392875316
22068073,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-06-20T10:29:31&endtime=2015-06-20T10:33:31,urb_single,3.0,MLh,46.2647,7.4026,8.5,2015-06-20T10:30:22,0.428296392875316
22068074,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-06-20T10:29:31&endtime=2015-06-20T10:33:31,urb_single,3.0,MLh,46.2647,7.4026,8.5,2015-06-20T10:30:22,0.428296392875316
22481041,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-10-14T00:12:52&endtime=2015-10-14T00:16:52,urb_single,3.1,MLh,46.3416,7.5172,3.1,2015-10-14T00:13:45,0.331560136273551
22481042,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-10-14T00:12:52&endtime=2015-10-14T00:16:52,urb_single,3.1,MLh,46.3416,7.5172,3.1,2015-10-14T00:13:45,0.331560136273551
22481043,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-10-14T00:12:52&endtime=2015-10-14T00:16:52,urb_single,3.1,MLh,46.3416,7.5172,3.1,2015-10-14T00:13:45,0.331560136273551
22659522,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-11-18T08:09:48&endtime=2015-11-18T08:13:48,urb_single,2.8,MLh,46.3408,7.5162,3.9,2015-11-18T08:10:41,0.332493510508083
22659523,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-11-18T08:09:48&endtime=2015-11-18T08:13:48,urb_single,2.8,MLh,46.3408,7.5162,3.9,2015-11-18T08:10:41,0.332493510508083
22659524,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-11-18T08:09:48&endtime=2015-11-18T08:13:48,urb_single,2.8,MLh,46.3408,7.5162,3.9,2015-11-18T08:10:41,0.332493510508083
22713660,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-11-28T21:29:26&endtime=2015-11-28T21:33:26,urb_single,3.0,ML,45.756,9.7767,10.3,2015-11-28T21:29:56,1.74486216676277
22713661,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-11-28T21:29:26&endtime=2015-11-28T21:33:26,urb_single,3.0,ML,45.756,9.7767,10.3,2015-11-28T21:29:56,1.74486216676277
22713662,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-11-28T21:29:26&endtime=2015-11-28T21:33:26,urb_single,3.0,ML,45.756,9.7767,10.3,2015-11-28T21:29:56,1.74486216676277
22750825,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2015-12-04T03:12:04&endtime=2015-12-04T03:16:04,urb_single,2.6,MLh,47.0634,9.4865,6.5,2015-12-04T03:12:39,1.33419280282612
22750826,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2015-12-04T03:12:04&endtime=2015-12-04T03:16:04,urb_single,2.6,MLh,47.0634,9.4865,6.5,2015-12-04T03:12:39,1.33419280282612
22750827,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2015-12-04T03:12:04&endtime=2015-12-04T03:16:04,urb_single,2.6,MLh,47.0634,9.4865,6.5,2015-12-04T03:12:39,1.33419280282612
22863172,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-01-01T12:21:54&endtime=2016-01-01T12:25:54,urb_single,2.8,MLh,47.2831,7.1746,18.5,2016-01-01T12:22:41,0.690141008203688
22863173,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-01-01T12:21:54&endtime=2016-01-01T12:25:54,urb_single,2.8,MLh,47.2831,7.1746,18.5,2016-01-01T12:22:41,0.690141008203688
22863174,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-01-01T12:21:54&endtime=2016-01-01T12:25:54,urb_single,2.8,MLh,47.2831,7.1746,18.5,2016-01-01T12:22:41,0.690141008203688
23359816,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-04-09T21:18:58&endtime=2016-04-09T21:22:58,urb_single,3.0,MLv,46.0233,6.8837,5.1,2016-04-09T21:19:42,0.820310058310014
23359817,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-04-09T21:18:58&endtime=2016-04-09T21:22:58,urb_single,3.0,MLv,46.0233,6.8837,5.1,2016-04-09T21:19:42,0.820310058310014
23359818,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-04-09T21:18:58&endtime=2016-04-09T21:22:58,urb_single,3.0,MLv,46.0233,6.8837,5.1,2016-04-09T21:19:42,0.820310058310014
23582195,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-05-21T03:48:48&endtime=2016-05-21T03:52:48,urb_single,2.5,ML,46.1993,7.442,11.1,2016-05-21T03:49:38,0.482213556712683
23582196,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-05-21T03:48:48&endtime=2016-05-21T03:52:48,urb_single,2.5,ML,46.1993,7.442,11.1,2016-05-21T03:49:38,0.482213556712683
23582197,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-05-21T03:48:48&endtime=2016-05-21T03:52:48,urb_single,2.5,ML,46.1993,7.442,11.1,2016-05-21T03:49:38,0.482213556712683
23732143,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-06-17T12:05:48&endtime=2016-06-17T12:09:48,urb_single,2.8,MLh,46.5958,7.6965,5.9,2016-06-17T12:06:45,0.0850787437874407
23732144,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-06-17T12:05:48&endtime=2016-06-17T12:09:48,urb_single,2.8,MLh,46.5958,7.6965,5.9,2016-06-17T12:06:45,0.0850787437874407
23732145,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-06-17T12:05:48&endtime=2016-06-17T12:09:48,urb_single,2.8,MLh,46.5958,7.6965,5.9,2016-06-17T12:06:45,0.0850787437874407
23754861,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-06-24T04:11:26&endtime=2016-06-24T04:15:26,urb_single,3.2,MLh,46.2622,7.4017,8.1,2016-06-24T04:12:17,0.430854539250146
23754862,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-06-24T04:11:26&endtime=2016-06-24T04:15:26,urb_single,3.2,MLh,46.2622,7.4017,8.1,2016-06-24T04:12:17,0.430854539250146
23754863,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-06-24T04:11:26&endtime=2016-06-24T04:15:26,urb_single,3.2,MLh,46.2622,7.4017,8.1,2016-06-24T04:12:17,0.430854539250146
23844913,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-07-16T02:35:46&endtime=2016-07-16T02:39:46,urb_single,3.0,Md,46.4781,7.1244,2.0,2016-07-16T02:36:38,0.391060727684719
23844914,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-07-16T02:35:46&endtime=2016-07-16T02:39:46,urb_single,3.0,Md,46.4781,7.1244,2.0,2016-07-16T02:36:38,0.391060727684719
23844915,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-07-16T02:35:46&endtime=2016-07-16T02:39:46,urb_single,3.0,Md,46.4781,7.1244,2.0,2016-07-16T02:36:38,0.391060727684719
23847347,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-07-16T02:44:46&endtime=2016-07-16T02:48:46,urb_single,2.7,Md,46.4758,7.0967,2.0,2016-07-16T02:45:38,0.40895705467991
23847348,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-07-16T02:44:46&endtime=2016-07-16T02:48:46,urb_single,2.7,Md,46.4758,7.0967,2.0,2016-07-16T02:45:38,0.40895705467991
23847349,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-07-16T02:44:46&endtime=2016-07-16T02:48:46,urb_single,2.7,Md,46.4758,7.0967,2.0,2016-07-16T02:45:38,0.40895705467991
23849568,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-07-16T04:54:00&endtime=2016-07-16T04:58:00,urb_single,2.9,Md,46.4809,7.1278,2.0,2016-07-16T04:54:52,0.387664495186569
23849569,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHN&starttime=2016-07-16T04:54:00&endtime=2016-07-16T04:58:00,urb_single,2.9,Md,46.4809,7.1278,2.0,2016-07-16T04:54:52,0.387664495186569
23849570,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHZ&starttime=2016-07-16T04:54:00&endtime=2016-07-16T04:58:00,urb_single,2.9,Md,46.4809,7.1278,2.0,2016-07-16T04:54:52,0.387664495186569
23866309,http://eida.ethz.ch/fdsnws/dataselect/1/query?net=CH&sta=WIMIS&loc=&cha=HHE&starttime=2016-07-19T20:46:36&endtime=2016-07-19T20:50:36,urb_single,2.7,Md,46.473,7.0739,2.0,2016-07-19T20:47:28,0.424185232678603
