_segment_db_id,url,classlabel,mag,magtype,lat,lon,depth_km,time,dist_deg,net,sta,loc,cha,starttime,endtime
3112323,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8978,13.2018,9.7,2016-11-02T20:36:11,0.25085398667575,3A,MZ21,,HNZ,2016-11-02T20:35:17,2016-11-02T20:39:17
3130331,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0042,13.0745,8.8,2016-11-04T01:32:09,0.379932857935976,3A,MZ21,,EHZ,2016-11-04T01:31:17,2016-11-04T01:35:17
3130332,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0042,13.0745,8.8,2016-11-04T01:32:09,0.379932857935976,3A,MZ21,,HNE,2016-11-04T01:31:17,2016-11-04T01:35:17
3149743,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.6,mb,42.9589,13.2133,6.5,2016-11-05T11:15:27,0.309834780166565,3A,MZ21,,EHN,2016-11-05T11:14:33,2016-11-05T11:18:33
3149747,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.6,mb,42.9589,13.2133,6.5,2016-11-05T11:15:27,0.309834780166565,3A,MZ21,,HNZ,2016-11-05T11:14:33,2016-11-05T11:18:33
3183832,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.3,ML,42.9268,13.1513,9.6,2016-11-09T19:43:07,0.28808846149993,3A,MZ21,,HNZ,2016-11-09T19:42:13,2016-11-09T19:46:13
2653090,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.279364906212996,3A,MZ24,,EHE,2016-10-26T19:27:00,2016-10-26T19:31:00
2653091,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.279364906212996,3A,MZ24,,EHN,2016-10-26T19:27:00,2016-10-26T19:31:00
2653093,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.279364906212996,3A,MZ24,,HNE,2016-10-26T19:27:00,2016-10-26T19:31:00
2653094,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.279364906212996,3A,MZ24,,HNN,2016-10-26T19:27:00,2016-10-26T19:31:00
2722036,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0237,13.1362,8.0,2016-10-27T12:29:15,0.385016799446184,3A,MZ24,,HNE,2016-10-27T12:28:23,2016-10-27T12:32:23
2770341,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.222950923161686,3A,MZ24,,EHE,2016-10-30T06:39:24,2016-10-30T06:43:24
2770342,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.222950923161686,3A,MZ24,,EHN,2016-10-30T06:39:24,2016-10-30T06:43:24
2770343,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.222950923161686,3A,MZ24,,EHZ,2016-10-30T06:39:24,2016-10-30T06:43:24
2870078,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,4.4,mb,42.8351,13.049,3.8,2016-10-30T08:35:59,0.251574917670094,3A,MZ24,,EHZ,2016-10-30T08:35:04,2016-10-30T08:39:04
2870081,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,4.4,mb,42.8351,13.049,3.8,2016-10-30T08:35:59,0.251574917670094,3A,MZ24,,HNZ,2016-10-30T08:35:04,2016-10-30T08:39:04
2976196,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.7742,13.2005,10.6,2016-10-30T15:25:06,0.135403346963785,3A,MZ24,,EHN,2016-10-30T15:24:10,2016-10-30T15:28:10
3029388,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8322,13.1188,10.3,2016-10-31T02:15:29,0.216449884443412,3A,MZ24,,EHZ,2016-10-31T02:14:34,2016-10-31T02:18:34
3029391,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8322,13.1188,10.3,2016-10-31T02:15:29,0.216449884443412,3A,MZ24,,HNZ,2016-10-31T02:14:34,2016-10-31T02:18:34
3044758,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9032,13.2095,7.4,2016-10-31T10:18:38,0.254653518537787,3A,MZ24,,EHZ,2016-10-31T10:17:43,2016-10-31T10:21:43
3101094,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.195194223034593,3A,MZ24,,EHN,2016-11-02T06:06:53,2016-11-02T06:10:53
3101095,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.195194223034593,3A,MZ24,,EHZ,2016-11-02T06:06:53,2016-11-02T06:10:53
3101097,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.195194223034593,3A,MZ24,,HNN,2016-11-02T06:06:53,2016-11-02T06:10:53
3101098,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.195194223034593,3A,MZ24,,HNZ,2016-11-02T06:06:53,2016-11-02T06:10:53
3114061,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0413,13.0573,9.5,2016-11-02T22:10:56,0.421639272703094,3A,MZ24,,EHE,2016-11-02T22:10:05,2016-11-02T22:14:05
3114064,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0413,13.0573,9.5,2016-11-02T22:10:56,0.421639272703094,3A,MZ24,,HNE,2016-11-02T22:10:05,2016-11-02T22:14:05
3130337,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0042,13.0745,8.8,2016-11-04T01:32:09,0.382634152414213,3A,MZ24,,EHZ,2016-11-04T01:31:17,2016-11-04T01:35:17
3130340,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0042,13.0745,8.8,2016-11-04T01:32:09,0.382634152414213,3A,MZ24,,HNZ,2016-11-04T01:31:17,2016-11-04T01:35:17
3174409,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.354691155159967,3A,MZ24,,EHE,2016-11-09T03:49:17,2016-11-09T03:53:17
3174410,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.354691155159967,3A,MZ24,,EHN,2016-11-09T03:49:17,2016-11-09T03:53:17
3174412,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.354691155159967,3A,MZ24,,HNE,2016-11-09T03:49:17,2016-11-09T03:53:17
3174413,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.354691155159967,3A,MZ24,,HNN,2016-11-09T03:49:17,2016-11-09T03:53:17
3222291,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0297,13.0778,8.9,2016-11-15T18:30:58,0.405083217526409,3A,MZ24,,EHN,2016-11-15T18:30:06,2016-11-15T18:34:06
3222292,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0297,13.0778,8.9,2016-11-15T18:30:58,0.405083217526409,3A,MZ24,,EHZ,2016-11-15T18:30:06,2016-11-15T18:34:06
3222294,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0297,13.0778,8.9,2016-11-15T18:30:58,0.405083217526409,3A,MZ24,,HNN,2016-11-15T18:30:06,2016-11-15T18:34:06
3222295,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0297,13.0778,8.9,2016-11-15T18:30:58,0.405083217526409,3A,MZ24,,HNZ,2016-11-15T18:30:06,2016-11-15T18:34:06
3244066,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9818,13.0433,4.4,2016-11-19T11:37:07,0.372820597849026,3A,MZ24,,EHE,2016-11-19T11:36:14,2016-11-19T11:40:14
3244068,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9818,13.0433,4.4,2016-11-19T11:37:07,0.372820597849026,3A,MZ24,,EHZ,2016-11-19T11:36:14,2016-11-19T11:40:14
3244069,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9818,13.0433,4.4,2016-11-19T11:37:07,0.372820597849026,3A,MZ24,,HNE,2016-11-19T11:36:14,2016-11-19T11:40:14
3244071,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9818,13.0433,4.4,2016-11-19T11:37:07,0.372820597849026,3A,MZ24,,HNZ,2016-11-19T11:36:14,2016-11-19T11:40:14
2653160,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.318504538547396,3A,MZ25,,EHE,2016-10-26T19:27:01,2016-10-26T19:31:01
2653161,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.318504538547396,3A,MZ25,,EHN,2016-10-26T19:27:01,2016-10-26T19:31:01
2752039,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.8626,13.2012,7.9,2016-10-28T13:56:33,0.254567411463109,3A,MZ25,,EHZ,2016-10-28T13:55:38,2016-10-28T13:59:38
2754085,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,ML,42.8653,13.2083,7.4,2016-10-28T13:56:39,0.255396037669458,3A,MZ25,,EHZ,2016-10-28T13:55:44,2016-10-28T13:59:44
2769814,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.2620962209206,3A,MZ25,,EHN,2016-10-30T06:39:25,2016-10-30T06:43:25
2769815,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.2620962209206,3A,MZ25,,EHZ,2016-10-30T06:39:25,2016-10-30T06:43:25
2976835,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.7742,13.2005,10.6,2016-10-30T15:25:06,0.174362600409068,3A,MZ25,,EHE,2016-10-30T15:24:11,2016-10-30T15:28:11
2976836,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.7742,13.2005,10.6,2016-10-30T15:25:06,0.174362600409068,3A,MZ25,,EHN,2016-10-30T15:24:11,2016-10-30T15:28:11
2979891,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8592,13.0862,11.6,2016-10-30T16:06:30,0.291491124525169,3A,MZ25,,EHN,2016-10-30T16:05:36,2016-10-30T16:09:36
3032321,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8908,13.1768,9.2,2016-10-31T03:31:30,0.287267022889727,3A,MZ25,,EHN,2016-10-31T03:30:36,2016-10-31T03:34:36
3032322,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8908,13.1768,9.2,2016-10-31T03:31:30,0.287267022889727,3A,MZ25,,EHZ,2016-10-31T03:30:36,2016-10-31T03:34:36
3081515,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.3,ML,42.7948,13.1053,11.6,2016-11-01T16:00:59,0.232690231168159,3A,MZ25,,EHE,2016-11-01T16:00:04,2016-11-01T16:04:04
3101100,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.233103063297731,3A,MZ25,,EHN,2016-11-02T06:06:53,2016-11-02T06:10:53
3166702,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0163,13.1403,8.7,2016-11-07T17:00:31,0.414387238732075,3A,MZ25,,EHE,2016-11-07T16:59:39,2016-11-07T17:03:39
3166704,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0163,13.1403,8.7,2016-11-07T17:00:31,0.414387238732075,3A,MZ25,,EHZ,2016-11-07T16:59:39,2016-11-07T17:03:39
3174762,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.391836022335204,3A,MZ25,,EHE,2016-11-09T03:49:18,2016-11-09T03:53:18
3174764,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.9965,13.1567,9.2,2016-11-09T03:50:10,0.391836022335204,3A,MZ25,,EHZ,2016-11-09T03:49:18,2016-11-09T03:53:18
3219304,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.1863,13.159,9.3,2016-11-15T01:38:02,0.575154766751129,3A,MZ25,,EHN,2016-11-15T01:37:13,2016-11-15T01:41:13
2701655,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9972,13.0663,9.9,2016-10-27T06:04:15,0.416260115971791,3A,MZ26,,EHE,2016-10-27T06:03:23,2016-10-27T06:07:23
2701656,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9972,13.0663,9.9,2016-10-27T06:04:15,0.416260115971791,3A,MZ26,,EHN,2016-10-27T06:03:23,2016-10-27T06:07:23
2705205,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8582,13.0347,10.5,2016-10-27T07:11:01,0.31282686952749,3A,MZ26,,EHE,2016-10-27T07:10:08,2016-10-27T07:14:08
2705208,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8582,13.0347,10.5,2016-10-27T07:11:01,0.31282686952749,3A,MZ26,,HNE,2016-10-27T07:10:08,2016-10-27T07:14:08
2713426,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8787,13.0618,10.8,2016-10-27T10:10:25,0.316307510147184,3A,MZ26,,EHE,2016-10-27T10:09:32,2016-10-27T10:13:32
2713429,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.8787,13.0618,10.8,2016-10-27T10:10:25,0.316307510147184,3A,MZ26,,HNE,2016-10-27T10:09:32,2016-10-27T10:13:32
2769817,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.260590975884717,3A,MZ26,,EHN,2016-10-30T06:39:25,2016-10-30T06:43:25
2769818,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.260590975884717,3A,MZ26,,EHZ,2016-10-30T06:39:25,2016-10-30T06:43:25
2788393,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.7692,13.1643,10.8,2016-10-30T06:53:54,0.183598713473032,3A,MZ26,,EHE,2016-10-30T06:52:59,2016-10-30T06:56:59
2788396,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,42.7692,13.1643,10.8,2016-10-30T06:53:54,0.183598713473032,3A,MZ26,,HNE,2016-10-30T06:52:59,2016-10-30T06:56:59
2791508,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.9,mb,42.687,13.1571,16.7,2016-10-30T06:55:40,0.133231764885532,3A,MZ26,,EHE,2016-10-30T06:54:45,2016-10-30T06:58:45
2791511,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.9,mb,42.687,13.1571,16.7,2016-10-30T06:55:40,0.133231764885532,3A,MZ26,,HNE,2016-10-30T06:54:45,2016-10-30T06:58:45
2974751,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.9031,13.1309,10.2,2016-10-30T14:45:22,0.31095297542454,3A,MZ26,,EHE,2016-10-30T14:44:29,2016-10-30T14:48:29
2974754,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.9031,13.1309,10.2,2016-10-30T14:45:22,0.31095297542454,3A,MZ26,,HNE,2016-10-30T14:44:29,2016-10-30T14:48:29
2979893,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8592,13.0862,11.6,2016-10-30T16:06:30,0.290018545911909,3A,MZ26,,EHE,2016-10-30T16:05:36,2016-10-30T16:09:36
2979896,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8592,13.0862,11.6,2016-10-30T16:06:30,0.290018545911909,3A,MZ26,,HNE,2016-10-30T16:05:36,2016-10-30T16:09:36
2993976,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.304276308754395,3A,MZ26,,EHE,2016-10-30T17:29:33,2016-10-30T17:33:33
2993977,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.304276308754395,3A,MZ26,,EHN,2016-10-30T17:29:33,2016-10-30T17:33:33
2993978,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.304276308754395,3A,MZ26,,EHZ,2016-10-30T17:29:33,2016-10-30T17:33:33
2993980,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.304276308754395,3A,MZ26,,HNN,2016-10-30T17:29:33,2016-10-30T17:33:33
2993981,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.304276308754395,3A,MZ26,,HNZ,2016-10-30T17:29:33,2016-10-30T17:33:33
3035752,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,MLv,42.7488,13.0504,10.0,2016-10-31T04:49:18,0.232203069023202,3A,MZ26,,EHZ,2016-10-31T04:48:23,2016-10-31T04:52:23
3035755,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,MLv,42.7488,13.0504,10.0,2016-10-31T04:49:18,0.232203069023202,3A,MZ26,,HNZ,2016-10-31T04:48:23,2016-10-31T04:52:23
3045161,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9032,13.2095,7.4,2016-10-31T10:18:38,0.290448217806555,3A,MZ26,,EHE,2016-10-31T10:17:44,2016-10-31T10:21:44
3077871,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.9076,13.1294,10.3,2016-11-01T15:13:43,0.315480091448875,3A,MZ26,,EHN,2016-11-01T15:12:50,2016-11-01T15:16:50
3114070,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0413,13.0573,9.5,2016-11-02T22:10:56,0.458926084011178,3A,MZ26,,EHE,2016-11-02T22:10:05,2016-11-02T22:14:05
3114073,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,43.0413,13.0573,9.5,2016-11-02T22:10:56,0.458926084011178,3A,MZ26,,HNE,2016-11-02T22:10:05,2016-11-02T22:14:05
3122087,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,mb,42.9877,13.0901,8.6,2016-11-03T14:41:30,0.400207183308405,3A,MZ26,,EHN,2016-11-03T14:40:38,2016-11-03T14:44:38
3122090,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,mb,42.9877,13.0901,8.6,2016-11-03T14:41:30,0.400207183308405,3A,MZ26,,HNN,2016-11-03T14:40:38,2016-11-03T14:44:38
3140307,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9497,13.0552,12.4,2016-11-05T05:42:49,0.378305716958402,3A,MZ26,,EHN,2016-11-05T05:41:57,2016-11-05T05:45:57
3140310,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9497,13.0552,12.4,2016-11-05T05:42:49,0.378305716958402,3A,MZ26,,HNN,2016-11-05T05:41:57,2016-11-05T05:45:57
3150088,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.6,mb,42.9589,13.2133,6.5,2016-11-05T11:15:27,0.343772764377164,3A,MZ26,,EHN,2016-11-05T11:14:34,2016-11-05T11:18:34
3150089,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.6,mb,42.9589,13.2133,6.5,2016-11-05T11:15:27,0.343772764377164,3A,MZ26,,EHZ,2016-11-05T11:14:34,2016-11-05T11:18:34
3211308,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,43.0407,13.0623,13.2,2016-11-13T10:18:37,0.456872627810192,3A,MZ26,,EHE,2016-11-13T10:17:46,2016-11-13T10:21:46
3211311,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,43.0407,13.0623,13.2,2016-11-13T10:18:37,0.456872627810192,3A,MZ26,,HNE,2016-11-13T10:17:46,2016-11-13T10:21:46
3222706,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.2,ML,43.0297,13.0778,8.9,2016-11-15T18:30:58,0.442238481184269,3A,MZ26,,EHZ,2016-11-15T18:30:07,2016-11-15T18:34:07
2653169,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.319088492189694,3A,MZ27,,EHE,2016-10-26T19:27:01,2016-10-26T19:31:01
2653171,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.319088492189694,3A,MZ27,,EHZ,2016-10-26T19:27:01,2016-10-26T19:31:01
2653172,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.8898,13.0818,9.6,2016-10-26T19:27:54,0.319088492189694,3A,MZ27,,HNE,2016-10-26T19:27:01,2016-10-26T19:31:01
2666216,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8733,13.1527,7.8,2016-10-26T20:41:24,0.281473934529897,3A,MZ27,,HNZ,2016-10-26T20:40:30,2016-10-26T20:44:30
2751100,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_nc,3.7,mb,42.8626,13.2012,7.9,2016-10-28T13:56:33,0.259810191840195,3A,MZ27,,HNE,2016-10-28T13:55:39,2016-10-28T13:59:39
2769822,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.261416948029002,3A,MZ27,,EHE,2016-10-30T06:39:25,2016-10-30T06:43:25
2769823,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.261416948029002,3A,MZ27,,EHN,2016-10-30T06:39:25,2016-10-30T06:43:25
2769824,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,6.1,mb,42.832,13.1035,9.6,2016-10-30T06:40:19,0.261416948029002,3A,MZ27,,EHZ,2016-10-30T06:39:25,2016-10-30T06:43:25
2871768,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.8906,13.1858,8.4,2016-10-30T08:41:19,0.289837011005897,3A,MZ27,,EHZ,2016-10-30T08:40:25,2016-10-30T08:44:25
2871771,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.7,mb,42.8906,13.1858,8.4,2016-10-30T08:41:19,0.289837011005897,3A,MZ27,,HNZ,2016-10-30T08:40:25,2016-10-30T08:44:25
2922671,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,mb,42.8495,13.1223,11.4,2016-10-30T11:26:53,0.269441305880877,3A,MZ27,,EHZ,2016-10-30T11:25:59,2016-10-30T11:29:59
2922674,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,mb,42.8495,13.1223,11.4,2016-10-30T11:26:53,0.269441305880877,3A,MZ27,,HNZ,2016-10-30T11:25:59,2016-10-30T11:29:59
2993984,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.305394722268534,3A,MZ27,,EHZ,2016-10-30T17:29:33,2016-10-30T17:33:33
2993987,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8707,13.0747,9.8,2016-10-30T17:30:26,0.305394722268534,3A,MZ27,,HNZ,2016-10-30T17:29:33,2016-10-30T17:33:33
3045169,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.0,ML,42.9032,13.2095,7.4,2016-10-31T10:18:38,0.297733689014395,3A,MZ27,,EHZ,2016-10-31T10:17:44,2016-10-31T10:21:44
3051237,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8748,13.0607,9.9,2016-10-31T14:52:20,0.314412677821878,3A,MZ27,,EHE,2016-10-31T14:51:27,2016-10-31T14:55:27
3051240,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8748,13.0607,9.9,2016-10-31T14:52:20,0.314412677821878,3A,MZ27,,HNE,2016-10-31T14:51:27,2016-10-31T14:55:27
3054784,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.5,mb,42.8927,13.1681,7.9,2016-10-31T15:55:28,0.295738750293281,3A,MZ27,,EHZ,2016-10-31T15:54:34,2016-10-31T15:58:34
3056113,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.1,ML,42.8463,13.1572,10.5,2016-10-31T16:43:06,0.255314933941764,3A,MZ27,,EHN,2016-10-31T16:42:12,2016-10-31T16:46:12
3101108,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.228574039044796,3A,MZ27,,EHE,2016-11-02T06:06:53,2016-11-02T06:10:53
3101110,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.228574039044796,3A,MZ27,,EHZ,2016-11-02T06:06:53,2016-11-02T06:10:53
3101111,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.228574039044796,3A,MZ27,,HNE,2016-11-02T06:06:53,2016-11-02T06:10:53
3101113,http://webservices.ingv.it/fdsnws/dataselect/1/query,urb_multi,3.4,ML,42.7773,13.0812,10.4,2016-11-02T06:07:48,0.228574039044796,3A,MZ27,,HNZ,2016-11-02T06:06:53,2016-11-02T06:10:53
